Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",frank furtschool,https://x.com/osamabishounen,osamabishounen,False,2023-10-07 23:12:07+00:00,False,also worth noting that palestinian civilians killed directly by the IDF are just the tip of the iceberg. for example UNICEF found that water contamination has been the leading cause of child mortality in gaza ever since the blockade started. “slow-motion genocide” isnt hyperbole,1710795165227680251,https://x.com/osamabishounen/status/1710795165227680251,9,1106,5303,252742,273,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Glenn Hall 🏳️‍🌈💙 🪷🍌,https://x.com/TallMisterHall,TallMisterHall,False,2023-10-07 23:59:30+00:00,False,"Additionally, they say it because the conservatives who own the media won't let real journalists push back.

Lindell says he's broke. We can hurt the others where they feel it most -- in their bank accounts.",1710807090770669733,https://x.com/TallMisterHall/status/1710807090770669733,0,0,0,29,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",DD Geopolitics,https://x.com/DD_Geopolitics,DD_Geopolitics,True,2023-10-07 11:37:59+00:00,False,"🇷🇺🇮🇱🇵🇸Official statement from the Russian Ministry of Foreign Affairs:

“Moscow expresses the most serious concern about the sharp deterioration of the situation in the zone of the Palestinian-Israeli conflict.

In this regard, we confirm our principled and consistent position",1710620483857813871,https://x.com/DD_Geopolitics/status/1710620483857813871,13,112,292,34222,20,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",abel,https://x.com/abelstables,abelstables,False,2023-10-07 23:59:40+00:00,False,Never believe the official narrative. Are you telling me that Hamas got soldiers thru one of the most heavily defended borders in the world with zero Israeli military response for hours? And Hamas took Israeli hostages and returned to Gaza? Sus AF. The war cycle is expanding,1710807132499513518,https://x.com/abelstables/status/1710807132499513518,0,1,1,345,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Tony Karon,https://x.com/TonyKaron,TonyKaron,False,2023-10-07 14:13:11+00:00,False,"Unconditional support from Western and Arab governments has emboldened Israel to escalate its violent campaigns to drive Palestinians from their homes in East Jerusalem and the West Bank, making permanent a regime of Jewish supremacy across Palestine 🧵 5/7",1710659538527928665,https://x.com/TonyKaron/status/1710659538527928665,2,250,1125,50116,6,,True,TonyKaron,https://x.com/TonyKaron,,TonyKaron,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",frogan,https://x.com/fr0gan,fr0gan,True,2023-10-07 19:36:07+00:00,False,@Ac7ionMann refugees went to palestine in the 40’s and once the british mandate ended in 1948 Israel declared independence and started expanding territory (palestine) and it became an apartheid state trying to maintain control through violence since,1710740808045924512,https://x.com/fr0gan/status/1710740808045924512,2,21,494,11981,17,,True,Ac7ionMann,https://x.com/Ac7ionMann,ACTIONMAN,Ac7ionMann,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Selena⛩️,https://x.com/selenaluvsnfts,selenaluvsnfts,False,2023-10-07 23:59:54+00:00,False,What’s your thoughts on the israel/Palestine situation rn?,1710807192075477427,https://x.com/selenaluvsnfts/status/1710807192075477427,17,2,28,2329,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Zhao DaShuai 东北进修🇨🇳,https://x.com/zhao_dashuai,zhao_dashuai,True,2023-10-07 22:24:43+00:00,False,"Another important point, is Israel's lack of strategic goal.

Statements from Israel stated they will ""destroy Hamas"".
Hamas is an ideology, you can't destroy an ideology.

Israel is not prepared to occupy Gaza either, if they want to rescue hostages, then prisoner swap will do.",1710783238099419643,https://x.com/zhao_dashuai/status/1710783238099419643,9,27,249,14926,2,,True,zhao_dashuai,https://x.com/zhao_dashuai,,zhao_dashuai,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",lone wolf,https://x.com/MApodogan,MApodogan,False,2023-10-07 23:59:55+00:00,False,"US Senator Cardin proposes Israel aid bill

“I intend to advance legislation at the earliest opportunity that will focus on giving Israel what it needs to defend itself. This includes replenishment of the Iron Dome missile defense system... I also urge consideration of additional",1710807196559184307,https://x.com/MApodogan/status/1710807196559184307,0,1,0,222,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Jacob Arthur,https://x.com/jacobarthurNC,jacobarthurNC,False,2023-10-07 23:59:47+00:00,False,"Men, train your family to shoot and do basic tactical maneuvers, as their age allows. We are in a broken, sinful world, full of evil men who won't hesitate to bring violence to your doorstep. 

I'm sure none of the dad's in Israel woke up this morning expecting what happened.",1710807162652447024,https://x.com/jacobarthurNC/status/1710807162652447024,0,0,4,353,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Dr Asim Qureshi 🏞️➡️🌊🇵🇸🕊️,https://x.com/AsimCP,AsimCP,True,2023-10-07 08:09:05+00:00,False,"Framing of terrorism in relation to Palestine-Israel masks the self-determination of an occupied people. The Geneva Conventions affords right of self determination to those fighting alien occupation, colonial domination and racist regimes - all define Apartheid Israel. #Gaza",1710567913101619518,https://x.com/AsimCP/status/1710567913101619518,21,405,894,115846,31,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",THE SKIN DOCTOR,https://x.com/theskindoctor13,theskindoctor13,True,2023-10-07 06:39:46+00:00,False,"Israel's military @IDF has declared a state of war in response to a surprise large-scale attack by Hamas from Gaza. Hamas fired 5,000+ rockets. At least 50 Israelis kiIIed, and 30 taken hostage. There is relative silence on this issue worldwide.

@Israel is expected to retaIiate",1710545434777993220,https://x.com/theskindoctor13/status/1710545434777993220,566,5865,20922,986650,170,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Benjamin Way,https://x.com/BWay124,BWay124,True,2023-10-07 23:21:46+00:00,False,"@pearlythingz 1948 after WW2 to give Jewish people an official home legally Israel was formed with a map of what they got, and what the local population would retain.

Israel slowly edged away and took more of the other sides land.

They have resisted in different ways. Today a group of them",1710797595608580544,https://x.com/BWay124/status/1710797595608580544,110,23,375,60674,49,,True,pearlythingz,https://x.com/pearlythingz,H. Pearl Davis,pearlythingz,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Denise - Dr. Pamela Denise Long,https://x.com/PDeniseLong,PDeniseLong,True,2023-10-07 23:59:35+00:00,False,"🙌🏾 UNBIASED OPINION: 

Overall, @elonmusk has made X (Twitter) better. 

• Video Spaces from media
• Changes in font 
• Revenue sharing
• More free expression
• Cutting down character utilization w/ new link docking
• …",1710807112203350233,https://x.com/PDeniseLong/status/1710807112203350233,2,0,5,751,2,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Subhendu 🇮🇳,https://x.com/life_travelled,life_travelled,False,2023-10-07 23:59:56+00:00,False,"Palestine &amp; Pakistan are rogue entities; they don't deserve to exist anymore 

#IsraelUnderAttack #IndiaStandsWithIsrael 
#Israel",1710807199348605343,https://x.com/life_travelled/status/1710807199348605343,0,0,2,390,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Venus Throw,https://x.com/OneVenusThrow,OneVenusThrow,False,2023-10-07 23:59:30+00:00,False,"""Unverified videos released by Hamas showed captive young Israelis covered in blood,their hands tied behind their backs &amp; eyes wide with fright as battles between the faction &amp; the IDF continued to rage across southern #Israel &amp; in the Palestinian enclave""
https://t.co/cJfjaR7xZ6",1710807090581651610,https://x.com/OneVenusThrow/status/1710807090581651610,1,0,0,347,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Ender Mimtaş,https://x.com/endermimtas,endermimtas,True,2023-10-07 23:59:50+00:00,False,"A shady attack, after this time no country will be able to speak out against Israel's attack #Hamas",1710807176946626653,https://x.com/endermimtas/status/1710807176946626653,0,0,0,457,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query","creature sometimes called ""kim"" 🏴‍☠️",https://x.com/Dxrsite,Dxrsite,False,2023-10-07 23:59:39+00:00,False,all my friends are sick rn lmao couldn't be me I have the immune system of a God I haven't been sick in 6 years and I'm not starting now,1710807130020970801,https://x.com/Dxrsite/status/1710807130020970801,3,1,3,318,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",ZAYNA🇵🇸 FREE PALESTINE,https://x.com/HorrorHijabi,HorrorHijabi,False,2023-10-07 22:22:02+00:00,False,two million palestinians lived in gaza for 15 years trapped in a living prizon. and now that they finally broke out the prime minister is going to punish them by murdering everyone. so I ask you all to send strength to those in gaza. if you’re religious please pray for them.,1710782561759154630,https://x.com/HorrorHijabi/status/1710782561759154630,1,20,194,4475,3,,True,HorrorHijabi,https://x.com/HorrorHijabi,,HorrorHijabi,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Liam the Trekky. Israel murders children,https://x.com/shootin4love,shootin4love,False,2023-10-07 23:59:48+00:00,False,And as usual @abcnews telling it entirely from Israel's perspective. Nothing about the desperation of an oppressed and deprived Palestinian people driven to provoke one of the most powerful and sophisticated war machines in the world. So much for balance.,1710807166133612936,https://x.com/shootin4love/status/1710807166133612936,0,1,1,108,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Brandon Caputo,https://x.com/BCaputo_AGM,BCaputo_AGM,False,2023-10-07 23:59:45+00:00,False,"A great shift by the #IceDogs 4th line as Galiyanov &amp; Vermeulen both have chances to put one by West.

Flores makes a breakaway save but later in the shift the Colts throw one at the net which is potted in by Jodoin on the rebound. 1-1

#NiagaraNow | #NIAGvsBAR | #OHL | #GoDogsGo",1710807156226687435,https://x.com/BCaputo_AGM/status/1710807156226687435,0,0,0,112,0,,False,,,,,en
